insurer,proposal_file,proposal_variant,row_id,coverage_name_raw,amount_raw,premium_raw,pay_term_raw,maturity_raw,renewal_raw,notes
LOTTE,롯데_가입설계서(남)_2511.pdf,남,26,뇌혈관질환수술비,500만원,"2,200",20년/100세,,,
LOTTE,롯데_가입설계서(남)_2511.pdf,남,27,허혈심장질환수술비,500만원,"2,850",20년/100세,,,
LOTTE,롯데_가입설계서(남)_2511.pdf,남,28,상해입원수술비(당일입원제외),10만원,362,20년/100세,,,
LOTTE,롯데_가입설계서(남)_2511.pdf,남,29,상해통원수술비(당일입원포함),10만원,337,20년/100세,,,
LOTTE,롯데_가입설계서(남)_2511.pdf,남,30,질병입원수술비(당일입원제외),10만원,"1,448",20년/100세,,,
LOTTE,롯데_가입설계서(남)_2511.pdf,남,31,질병통원수술비(당일입원포함),,20년/100세,10만원,,,
LOTTE,롯데_가입설계서(남)_2511.pdf,남,32,상해입원비(1일-180일),,20년/100세,1만원,,,
LOTTE,롯데_가입설계서(남)_2511.pdf,남,33,질병입원비(1일-180일),,20년/100세,1만원,,,
LOTTE,롯데_가입설계서(남)_2511.pdf,남,34,골절진단비(치아파절제외),,20년/100세,10만원,,,
LOTTE,롯데_가입설계서(남)_2511.pdf,남,35,화상진단비,,20년/100세,10만원,,,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,1,상해후유장해(3~100%),"3,000만원","1,800",20년/100세,,,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,2,상해사망,"1,000만원",290,20년/100세,,,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,3,질병사망,"1,000만원","4,800",20년/80세,,,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,4,일반암진단비Ⅱ,"3,000만원","38,760",20년/100세,,,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,5,갑상선암·기타피부암·유사암진단비,600만원,"2,730",20년/100세,,,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,6,재진단암진단비,"1,000만원","17,720",20년/100세,,,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,7,고액치료비암진단비,"1,000만원","1,880",20년/100세,,,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,8,일반암수술비(1회한),500만원,"5,700",20년/100세,,,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,9,갑상선암·기타피부암·유사암수술비(매회),30만원,126,20년/100세,,,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,10,항암방사선치료비,300만원,999,20년/100세,,,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,11,항암약물치료비,300만원,"1,362",20년/100세,,,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,12,다빈치로봇암수술비(갑상선암및전립선암제외)(최초1회 한)(갱신형),"1,000만원","1,140",10년/10년 갱신,,갱신,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,13,다빈치로봇갑상선암및전립선암수술비(최초1회한)(갱신 형),200만원,108,10년/10년 갱신,,갱신,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,14,표적항암약물허가치료비(유방암및비뇨생식기암)(1회 한)(갱신형),"1,000만원",806,10년/10년 갱신,,갱신,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,15,표적항암약물허가치료비(3대주요기관암)(1회한)(갱신 형),"1,000만원",685,10년/10년 갱신,,갱신,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,16,표적항암약물허가치료비(림프종및백혈병관련암)(1회 한)(갱신형),"1,000만원",200,10년/10년 갱신,,갱신,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,17,"표적항암약물허가치료비(13대특정암,갑상선암및기타피 부암)(1회한)(갱신형)","1,000만원",70,10년/10년 갱신,,갱신,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,18,카티(CAR-T)항암약물허가치료비(1회한)(갱신형),"1,000만원",18,10년/10년 갱신,,갱신,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,19,암직접입원비(요양병원제외)(1일-120일),2만원,"1,286",20년/100세,,,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,20,뇌혈관질환진단비,"1,000만원","14,600",20년/100세,,,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,21,뇌졸중진단비,"1,000만원","7,920",20년/100세,,,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,22,뇌출혈진단비,"1,000만원","2,530",20년/100세,,,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,23,뇌경색증(I63) 혈전용해치료비,200만원,114,20년/100세,,,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,24,허혈성심장질환진단비,"1,000만원","4,680",20년/100세,,,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,25,급성심근경색증(I21) 혈전용해치료비,200만원,12,20년/100세,,,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,26,뇌혈관질환수술비,500만원,"1,150",20년/100세,,,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,27,허혈심장질환수술비,500만원,"1,050",20년/100세,,,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,28,상해입원수술비(당일입원제외),10만원,281,20년/100세,,,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,29,상해통원수술비(당일입원포함),10만원,203,20년/100세,,,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,30,질병입원수술비(당일입원제외),10만원,"1,262",20년/100세,,,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,31,질병통원수술비(당일입원포함),,20년/100세,10만원,,,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,32,상해입원비(1일-180일),,20년/100세,1만원,,,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,33,질병입원비(1일-180일),,20년/100세,1만원,,,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,34,골절진단비(치아파절제외),,20년/100세,10만원,,,
LOTTE,롯데_가입설계서(여)_2511.pdf,여,35,화상진단비,,20년/100세,10만원,,,
MERITZ,메리츠_가입설계서_2511.pdf,,1,일반상해80%이상후유장해[기본계약],1백만원,8,20년 / 100세,,,
MERITZ,메리츠_가입설계서_2511.pdf,,2,일반상해사망,1백만원,60,20년 / 100세,,,
MERITZ,메리츠_가입설계서_2511.pdf,,3,질병사망,1천만원,"6,880",20년 / 80세,,,
MERITZ,메리츠_가입설계서_2511.pdf,,4,일반상해후유장해(3~100%),1천만원,550,20년 / 100세,,,
MERITZ,메리츠_가입설계서_2511.pdf,,5,암진단비(유사암제외),3천만원,"30,480",20년 / 100세,,,
MERITZ,메리츠_가입설계서_2511.pdf,,6,유사암진단비,6백만원,852,20년 / 100세,,,
MERITZ,메리츠_가입설계서_2511.pdf,,7,5대고액치료비암진단비,1천만원,"2,290",20년 / 100세,,,
MERITZ,메리츠_가입설계서_2511.pdf,,8,재진단암진단비(1년 대기형),1천만원,"37,860",20년 / 100세,,,
MERITZ,메리츠_가입설계서_2511.pdf,,9,뇌혈관질환진단비,1천만원,"8,540",20년 / 100세,,,
MERITZ,메리츠_가입설계서_2511.pdf,,10,뇌졸중진단비,1천만원,"6,040",20년 / 100세,,,
MERITZ,메리츠_가입설계서_2511.pdf,,11,뇌출혈진단비,1천만원,"1,910",20년 / 100세,,,
MERITZ,메리츠_가입설계서_2511.pdf,,12,허혈성심장질환진단비,1천만원,"5,430",20년 / 100세,,,
MERITZ,메리츠_가입설계서_2511.pdf,,13,(20년갱신)갱신형 중증질환자(뇌혈관질환) 산정특례대상 진단비(연간1회 한),1백만원,105,20년 / 20년 갱신종료 : 100세,,갱신,
MERITZ,메리츠_가입설계서_2511.pdf,,14,(20년갱신)갱신형 중증질환자(심장질환) 산정특례대상 진단비(연간1회한),1백만원,188,20년 / 20년 갱신종료 : 100세,,갱신,
MERITZ,메리츠_가입설계서_2511.pdf,,15,"암직접치료입원일당(Ⅱ)(요양병원제외, 1일이상)",2만원,"1,790",20년 / 100세,,,
MERITZ,메리츠_가입설계서_2511.pdf,,16,일반상해입원일당(1일이상),1만원,996,20년 / 100세,,,
MERITZ,메리츠_가입설계서_2511.pdf,,17,질병입원일당(1일이상),1만원,"4,690",20년 / 100세,,,
MERITZ,메리츠_가입설계서_2511.pdf,,18,일반상해중환자실입원일당(1일이상),10만원,880,20년 / 100세,,,
MERITZ,메리츠_가입설계서_2511.pdf,,19,암수술비(유사암제외),5백만원,"5,245",20년 / 100세,,,
MERITZ,메리츠_가입설계서_2511.pdf,,20,유사암수술비,1백만원,142,20년 / 100세,,,
MERITZ,메리츠_가입설계서_2511.pdf,,21,뇌혈관질환수술비,5백만원,"1,120",20년 / 100세,,,
MERITZ,메리츠_가입설계서_2511.pdf,,22,허혈성심장질환수술비,5백만원,"1,520",20년 / 100세,,,
MERITZ,메리츠_가입설계서_2511.pdf,,23,상해수술비,10만원,522,20년 / 100세,,,
MERITZ,메리츠_가입설계서_2511.pdf,,24,질병수술비,10만원,"1,719",20년 / 100세,,,
MERITZ,메리츠_가입설계서_2511.pdf,,25,(10년갱신)갱신형 다빈치로봇 암수술비(암(특정암제외)),1천만원,200,10년 / 10년 갱신종료 : 100세,,갱신,
MERITZ,메리츠_가입설계서_2511.pdf,,26,(10년갱신)갱신형 다빈치로봇 암수술비(특정암),1천만원,230,10년 / 10년 갱신종료 : 100세,,갱신,
MERITZ,메리츠_가입설계서_2511.pdf,,27,골절(치아파절제외)진단비Ⅱ,10만원,666,20년 / 100세,,,
MERITZ,메리츠_가입설계서_2511.pdf,,28,신화상치료비(화상수술비),20만원,20,20년 / 100세,,,
MERITZ,메리츠_가입설계서_2511.pdf,,29,신화상치료비(화상진단비),10만원,78,20년 / 100세,,,
MERITZ,메리츠_가입설계서_2511.pdf,,30,신화상치료비(중증화상및부식진단비),3천만원,120,20년 / 100세,,,
MERITZ,메리츠_가입설계서_2511.pdf,,31,항암방사선약물치료비,3백만원,"1,824",20년 / 100세,,,
MERITZ,메리츠_가입설계서_2511.pdf,,32,혈전용해치료비Ⅱ(뇌졸중),2백만원,240,20년 / 100세,,,
MERITZ,메리츠_가입설계서_2511.pdf,,33,혈전용해치료비Ⅱ(특정심장질환),2백만원,98,20년 / 100세,,,
MERITZ,메리츠_가입설계서_2511.pdf,,34,(10년갱신)갱신형 표적항암약물허가치료비Ⅱ,1천만원,330,10년 / 10년 갱신종료 : 100세,,갱신,
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,보험료 납입면제대상Ⅱ,10만원,189,20년납,100세만기,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,암 진단비(유사암 제외),3000만원,40620,20년납,100세만기,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,유사암 진단비(기타피부암)(1년50%),600만원,NULL,20년납,100세만기,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,유사암 진단비(갑상선암)(1년50%),600만원,NULL,NULL,NULL,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,유사암 진단비(대장점막내암)(1년50%),600만원,1440,NULL,NULL,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,유사암 진단비(제자리암)(1년50%),600만원,NULL,NULL,NULL,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,유사암 진단비(경계성종양)(1년50%),600만원,NULL,NULL,NULL,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,신재진단암(기타피부암 및 갑상선암 포함) 진단비(1년주기5회한),1000만원,15760,20년납,100세만기,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,뇌출혈 진단비,1000만원,1790,20년납,100세만기,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,뇌졸중 진단비(1년50%),1000만원,7060,20년납,100세만기,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,뇌혈관질환 진단비(1년50%),1000만원,9300,20년납,100세만기,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,허혈성심장질환 진단비(1년50%),1000만원,5700,20년납,100세만기,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,기타 심장부정맥 진단비(1년50%),100만원,870,20년납,100세만기,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,특정3대심장질환 진단비(1년50%),100만원,1681,20년납,100세만기,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,골절 진단비(치아파절(깨짐 부러짐) 제외),10만원,626,20년납,100세만기,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,화상 진단비,10만원,81,20년납,100세만기,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,상해 입원일당(1일이상),1만원,1267,20년납,100세만기,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,질병 입원일당(1일이상),1만원,4386,20년납,100세만기,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,암 직접치료 입원일당Ⅱ(1일이상)(요양병원 제외),2만원,2006,20년납,100세만기,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,항암방사선·약물 치료비Ⅲ(암(기타피부암 및 갑상선암 제외)),300만원,3318,20년납,100세만기,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,항암방사선·약물 치료비Ⅲ(기타피부암 및 갑상선암),300만원,72,20년납,100세만기,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,[갱신형] 표적항암약물허가 치료비(1년50%),1000만원,400,10년갱신,100세만기,갱신형,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,혈전용해 치료비(뇌경색증),200만원,NULL,20년납,100세만기,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,혈전용해 치료비(급성심근경색증),200만원,166,NULL,NULL,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,상해 입원 수술비(당일입원 제외),10만원,381,20년납,100세만기,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,상해 통원 수술비(외래 및 당일입원),10만원,321,20년납,100세만기,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,질병 입원 수술비Ⅱ(당일입원 제외),10만원,925,20년납,100세만기,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,질병 통원 수술비Ⅱ(외래 및 당일입원),10만원,1130,20년납,100세만기,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,암 수술비(유사암 제외),500만원,9450,20년납,100세만기,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,기타피부암 수술비,30만원,NULL,20년납,100세만기,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,제자리암 수술비,30만원,NULL,NULL,NULL,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,경계성종양 수술비,30만원,52,NULL,NULL,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,갑상선암 수술비,30만원,NULL,NULL,NULL,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,대장점막내암 수술비,30만원,NULL,NULL,NULL,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,[갱신형] 암(특정암 제외) 다빈치로봇 수술비(1년 감액),1000만원,470,10년갱신,100세만기,갱신형,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,[갱신형] 특정암 다빈치로봇 수술비(1년 감액),1000만원,180,10년갱신,100세만기,갱신형,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,2대주요기관질병 관혈수술비Ⅱ(1년50%),500만원,1585,20년납,100세만기,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,2대주요기관질병 비관혈수술비Ⅱ(1년50%),500만원,1070,20년납,100세만기,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,상해 후유장해(3~100%),1000만원,540,20년납,100세만기,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,상해 사망,1000만원,560,20년납,100세만기,NULL,NULL
SAMSUNG,삼성_가입설계서_2511.pdf,NULL,NULL,질병 사망,1000만원,6000,20년납,80세만기,NULL,NULL
